Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Bent Over Row (Barbell)",4,60.0,8.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Pull Up",1,8.0,8.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Pull Up",2,8.0,8.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Pull Up",3,8.0,5.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Pull Up",4,0.0,3.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Face Pull (Cable)",4,24.5,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Face Pull (Cable)",5,24.5,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",1,26.0,10.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",2,26.0,10.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",3,26.0,8.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",1,12.0,12.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",2,12.0,13.0,0,0.0,
2026-02-23 17:42:16,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",3,12.0,15.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",W,40.0,8.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",1,60.0,6.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",2,80.0,1.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",3,77.5,5.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",4,77.5,5.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Bench Press (Barbell)",5,65.0,8.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Overhead Press (Barbell)",3,45.0,8.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Overhead Press (Barbell)",4,45.0,7.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Incline Bench Press (Dumbbell)",1,22.0,12.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Incline Bench Press (Dumbbell)",2,22.0,12.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Incline Bench Press (Dumbbell)",3,22.0,12.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Lateral Raise (Dumbbell)",1,6.0,20.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Lateral Raise (Dumbbell)",2,6.0,20.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Lateral Raise (Dumbbell)",3,6.0,20.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Triceps Dip",1,0.0,15.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Triceps Dip",2,0.0,15.0,0,0.0,
2026-02-26 18:23:03,"Push (1)",53m,"Triceps Dip",3,0.0,15.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bent Over Row (Barbell)",1,40.0,10.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bent Over Row (Barbell)",4,55.0,10.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Pull Up",1,5.0,10.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Pull Up",2,5.0,10.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Pull Up",3,5.0,7.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bicep Curl (Dumbbell)",1,10.0,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bicep Curl (Dumbbell)",2,10.0,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Bicep Curl (Dumbbell)",3,10.0,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Hammer Curl (Dumbbell)",1,12.0,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Hammer Curl (Dumbbell)",2,12.0,12.0,0,0.0,
2026-02-27 10:25:24,"Pull (1)",41m,"Hammer Curl (Dumbbell)",3,12.0,12.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Squat (Barbell)",1,40.0,8.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Squat (Barbell)",2,70.0,5.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Squat (Barbell)",3,70.0,5.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Squat (Barbell)",4,70.0,8.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Romanian Deadlift (Barbell)",1,45.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Romanian Deadlift (Barbell)",2,45.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Romanian Deadlift (Barbell)",3,45.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Leg Press",1,130.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Leg Press",2,130.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Leg Press",3,130.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Lying Leg Curl (Machine)",1,35.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Lying Leg Curl (Machine)",2,35.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Lying Leg Curl (Machine)",3,35.0,10.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Seated Calf Raise (Plate Loaded)",1,20.0,15.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Seated Calf Raise (Plate Loaded)",2,20.0,15.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Seated Calf Raise (Plate Loaded)",3,25.0,15.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Seated Calf Raise (Plate Loaded)",4,25.0,15.0,0,0.0,
2026-02-28 18:23:36,"Legs",1h 8m,"Seated Calf Raise (Plate Loaded)",5,30.0,20.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",W,40.0,8.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",1,60.0,6.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",2,80.0,5.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",3,80.0,1.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",4,77.5,4.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",5,77.5,5.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Bench Press (Barbell)",6,65.0,8.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Overhead Press (Barbell)",3,45.0,8.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Overhead Press (Barbell)",4,45.0,8.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Incline Bench Press (Dumbbell)",1,22.0,12.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Incline Bench Press (Dumbbell)",2,22.0,12.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Incline Bench Press (Dumbbell)",3,22.0,11.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Lateral Raise (Dumbbell)",1,6.0,20.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Lateral Raise (Dumbbell)",2,6.0,20.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Lateral Raise (Dumbbell)",3,6.0,20.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Triceps Extension",1,17.5,12.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Triceps Extension",2,21.0,10.0,0,0.0,
2026-03-01 10:58:48,"Push (1)",45m,"Triceps Extension",3,21.0,10.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bent Over Row (Barbell)",1,40.0,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bent Over Row (Barbell)",4,60.0,8.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Pull Up",1,10.0,8.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Pull Up",2,10.0,7.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Pull Up",3,10.0,6.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Pull Up",4,0.0,3.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Face Pull (Cable)",4,24.5,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Face Pull (Cable)",5,24.5,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bicep Curl (Barbell)",1,26.0,10.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bicep Curl (Barbell)",2,26.0,10.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Bicep Curl (Barbell)",3,26.0,9.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Hammer Curl (Dumbbell)",1,12.0,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Hammer Curl (Dumbbell)",2,12.0,12.0,0,0.0,
2026-03-02 18:13:21,"Pull (1)",50m,"Hammer Curl (Dumbbell)",3,12.0,20.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",W,40.0,8.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",1,60.0,6.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",2,80.0,5.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",3,80.0,5.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",4,75.0,5.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Bench Press (Barbell)",5,65.0,8.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Overhead Press (Barbell)",3,45.0,8.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Overhead Press (Barbell)",4,45.0,7.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Incline Chest Press (Machine)",1,60.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Incline Chest Press (Machine)",2,60.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Incline Chest Press (Machine)",3,60.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Lateral Raise (Dumbbell)",1,6.0,20.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Lateral Raise (Dumbbell)",2,6.0,20.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Lateral Raise (Dumbbell)",3,6.0,20.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Triceps Dip",1,10.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Triceps Dip",2,10.0,10.0,0,0.0,
2026-03-05 09:42:36,"Push (1)",58m,"Triceps Dip",3,10.0,10.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Seated Row (Cable)",1,40.0,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Seated Row (Cable)",2,60.0,10.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Seated Row (Cable)",3,60.0,10.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Seated Row (Cable)",4,60.0,8.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Pull Up",1,10.0,7.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Pull Up",2,10.0,7.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Pull Up",3,10.0,5.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Pull Up",4,0.0,5.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Face Pull (Cable)",4,24.5,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Face Pull (Cable)",5,24.5,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Bicep Curl (Dumbbell)",1,12.0,10.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Bicep Curl (Dumbbell)",2,12.0,10.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Bicep Curl (Dumbbell)",3,12.0,8.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Hammer Curl (Dumbbell)",1,12.0,12.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Hammer Curl (Dumbbell)",2,12.0,15.0,0,0.0,
2026-03-06 18:10:54,"Pull (1)",56m,"Hammer Curl (Dumbbell)",3,12.0,15.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Squat (Barbell)",1,40.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Squat (Barbell)",2,75.0,5.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Squat (Barbell)",3,75.0,5.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Squat (Barbell)",4,75.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Romanian Deadlift (Barbell)",1,60.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Romanian Deadlift (Barbell)",2,60.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Romanian Deadlift (Barbell)",3,60.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Bulgarian Split Squat",1,10.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Bulgarian Split Squat",2,10.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Bulgarian Split Squat",3,10.0,8.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Lying Leg Curl (Machine)",1,35.0,10.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Lying Leg Curl (Machine)",2,35.0,10.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Lying Leg Curl (Machine)",3,35.0,10.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Seated Calf Raise (Plate Loaded)",1,40.0,15.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Seated Calf Raise (Plate Loaded)",2,40.0,15.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Seated Calf Raise (Plate Loaded)",3,30.0,15.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Seated Calf Raise (Plate Loaded)",4,30.0,15.0,0,0.0,
2026-03-07 10:25:15,"Legs",51m,"Seated Calf Raise (Plate Loaded)",5,30.0,15.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Chest Press (Machine)",W,45.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Chest Press (Machine)",1,60.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Chest Press (Machine)",2,60.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Chest Press (Machine)",3,60.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Overhead Press (Barbell)",3,45.0,8.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Overhead Press (Barbell)",4,45.0,7.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Incline Bench Press (Dumbbell)",1,24.0,9.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Incline Bench Press (Dumbbell)",2,24.0,9.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Incline Bench Press (Dumbbell)",3,24.0,9.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Lateral Raise (Dumbbell)",1,7.0,15.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Lateral Raise (Dumbbell)",2,7.0,15.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Lateral Raise (Dumbbell)",3,6.0,20.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Triceps Extension",1,21.0,10.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Triceps Extension",2,17.5,12.0,0,0.0,
2026-03-08 11:05:33,"Push (1)",40m,"Triceps Extension",3,17.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bent Over Row (Barbell)",1,40.0,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bent Over Row (Barbell)",4,60.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Chin Up",1,10.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Chin Up",2,10.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Chin Up",3,10.0,7.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Face Pull (Cable)",4,24.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Face Pull (Cable)",5,24.5,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",1,30.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",2,30.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Bicep Curl (Barbell)",3,26.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",1,16.0,10.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",2,16.0,8.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hammer Curl (Dumbbell)",3,16.0,10.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hanging Leg Raise",1,0,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hanging Leg Raise",2,0,12.0,0,0.0,
2026-03-09 18:31:27,"Pull (1)",1h 1m,"Hanging Leg Raise",3,0,12.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",W,40.0,8.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",1,60.0,6.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",2,80.0,5.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",3,80.0,5.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",4,80.0,5.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Bench Press (Barbell)",5,70.0,7.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Overhead Press (Barbell)",1,20.0,10.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Overhead Press (Barbell)",3,45.0,7.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Overhead Press (Barbell)",4,42.5,7.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Incline Chest Press (Machine)",1,60.0,8.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Incline Chest Press (Machine)",2,60.0,7.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Incline Chest Press (Machine)",3,50.0,8.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Lateral Raise (Dumbbell)",1,7.0,16.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Lateral Raise (Dumbbell)",2,7.0,15.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Lateral Raise (Dumbbell)",3,7.0,15.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Triceps Dip",1,10.0,10.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Triceps Dip",2,10.0,10.0,0,0.0,
2026-03-12 09:55:10,"Push (1)",52m,"Triceps Dip",3,10.0,10.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bent Over Row (Barbell)",1,40.0,12.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bent Over Row (Barbell)",2,60.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bent Over Row (Barbell)",3,60.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bent Over Row (Barbell)",4,60.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Pull Up",1,10.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Pull Up",2,10.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Pull Up",3,10.0,6.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Pull Up",4,0.0,2.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Face Pull (Cable)",1,24.5,12.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Face Pull (Cable)",2,24.5,12.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Face Pull (Cable)",3,24.5,12.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Face Pull (Cable)",4,24.5,12.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bicep Curl (Barbell)",1,30.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bicep Curl (Barbell)",2,30.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Bicep Curl (Barbell)",3,26.0,8.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Hammer Curl (Dumbbell)",1,16.0,9.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Hammer Curl (Dumbbell)",2,16.0,9.0,0,0.0,
2026-03-13 17:06:27,"Pull (1)",49m,"Hammer Curl (Dumbbell)",3,16.0,9.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Hack Squat",1,40.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Hack Squat",2,80.0,5.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Hack Squat",3,80.0,5.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Hack Squat",4,80.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Romanian Deadlift (Barbell)",W,20.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Romanian Deadlift (Barbell)",1,60.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Romanian Deadlift (Barbell)",2,70.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Romanian Deadlift (Barbell)",3,70.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Bulgarian Split Squat",1,10.0,10.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Bulgarian Split Squat",2,10.0,10.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Bulgarian Split Squat",3,10.0,10.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Kneeling Leg Curl",1,10.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Kneeling Leg Curl",2,10.0,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Kneeling Leg Curl",3,7.5,8.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Seated Calf Raise (Plate Loaded)",1,40.0,15.0,0,0.0,
2026-03-14 10:50:11,"Legs",55m,"Seated Calf Raise (Plate Loaded)",2,40.0,15.0,0,0.0,
